date,url,actor1,actor2,location,tone,event_type,link_status,headline
2026-03-19 02:00:00.000000 UTC,https://www.amren.com/news/2026/03/illegal-immigrants-from-africa-india-and-china-are-voting-in-us-elections-heres-how-theyre-doing-it/,CHINESE,MICHIGAN,China,-8.92018779342722,173,Active,"Illegal Immigrants From Africa, India and China Are Voting in US Elections — Here’s How They’re Doing It - American Renaissance"
2026-03-19 04:15:00.000000 UTC,https://www.winnipegfreepress.com/world/2026/03/18/thai-parliament-convenes-to-vote-for-new-prime-minister-with-the-incumbent-leader-expected-to-stay,THAILAND,CAMBODIA,"Bangkok, Krung Thep Mahanakhon, Thailand",-1.65094339622641,190,Active,Thailand Prime Minister Anutin Charnvirakul to remain in power following Parliament vote – Winnipeg Free Press
2026-03-19 05:00:00.000000 UTC,https://abcnews.com/International/wireStory/thai-parliament-convenes-vote-new-prime-minister-incumbent-131206429,THAILAND,CAMBODIA,Cambodia,-1.98207668973055,190,HTTP 404,
2026-03-19 05:30:00.000000 UTC,https://tucson.com/news/state-regional/government-politics/article_6da5211a-7ed4-4b61-b22e-0db30ede7564.html,UTAH,UNITED STATES,"Arizona, United States",0.82938388625592,186,HTTP 429,
2026-03-19 08:00:00.000000 UTC,https://www.thehindu.com/news/international/thailand-prime-minister-anutin-charnvirakul-to-remain-in-power-following-parliament-vote/article70760942.ece,CAMBODIA,THAILAND,Thailand,-1.81818181818182,190,Active,Thailand Prime Minister Anutin Charnvirakul to remain in power following Parliament vote - The Hindu
2026-03-19 09:30:00.000000 UTC,https://www.wsiu.org/politics-elections/2026-03-19/as-overseas-terrorists-regroup-is-the-iran-war-increasing-danger-in-the-u-s,WASHINGTON,ISRAELI,"Gaza, Israel (general), Israel",-5.05050505050505,190,Active,"As overseas terrorists regroup, is the Iran war increasing danger in the U.S.? | WSIU"
2026-03-19 11:45:00.000000 UTC,https://www.myjoyonline.com/ecuador-gang-leader-wanted-for-murder-of-presidential-candidate-arrested/,ADMINISTRATION,MILITARY,"Quito, Pichincha, Ecuador",-7.8,190,Active,Ecuador gang leader wanted for murder of presidential candidate arrested - MyJoyOnline
2026-03-19 12:30:00.000000 UTC,https://www.yahoo.com/news/articles/slovenia-election-pits-liberals-against-110510515.html,EUROPEAN,PALESTINIAN,"Ljubljana, Slovenia (general), Slovenia",-3.69068541300528,54,Active,Slovenia election pits liberals against populist right in tight race
2026-03-19 13:30:00.000000 UTC,https://www.cbsnews.com/news/fugitive-wanted-assassination-ecuador-presidential-candidate-arrested-mexico/,ECUADOR,UNITED STATES,United States,-4.83028720626632,173,Active,Fugitive wanted in 2023 assassination of Ecuadorian presidential candidate is arrested in Mexico - CBS News
2026-03-19 13:45:00.000000 UTC,https://www.thetimes.com/world/asia/article/trump-japan-prime-minister-sanae-takaichi-meeting-tvd0x2kwk,AIRCRAFT CARRIER,JAPAN,"Yokosuka, Kanagawa, Japan",-0.96432015429123,42,Active,Verifying Device
2026-03-19 16:30:00.000000 UTC,https://www.agri-pulse.com/articles/24394-daybreak-march-19-eu-parliament-restarts-ratification-process-for-us-deal,ONTARIO,,Mexico,-1.04265402843602,111,Active,"Daybreak March 19: EU parliament restarts ratification process for US deal | Agri-Pulse Communications, Inc."
2026-03-19 17:45:00.000000 UTC,https://www.aol.co.uk/articles/government-gives-pip-review-claimants-172435564.html,MINIST,REBELLION,United Kingdom,-0.93457943925233,20,Active,Government gives update on Pip review as claimants reach record high - AOL
2026-03-19 18:15:00.000000 UTC,https://www.constructionnews.co.uk/government/steel-tariffs-spark-new-construction-cost-fears-19-03-2026/,THE US,MEXICO,Canada,-1.42857142857143,61,Active,Steel tariffs spark new construction cost fears | Construction News
2026-03-19 19:15:00.000000 UTC,https://www.irvinetimes.com/news/25951608.reform-uk-reveal-ayrshire-candidates-holyrood-election/,UNITED KINGDOM,,"Ardrossan, North Ayrshire, United Kingdom",-0.85470085470085,110,Active,Reform UK reveal Ayrshire candidates for Holyrood election | Irvine Times
2026-03-19 19:45:00.000000 UTC,https://www.washingtonexaminer.com/policy/defense/4497645/us-confidence-location-iran-enriched-uranium-tulsi-gabbard/,INTERNATIONAL ATOMIC ENERGY AGENCY,IRAN,"Natanz, Esfahan, Iran",-1.82648401826484,10,HTTP 403,
2026-03-19 20:30:00.000000 UTC,https://www.kjzz.org/the-show/2026-03-19/after-balancing-the-budget-ua-president-focuses-on-growing-the-universitys-strengths,ADMINISTRATION,SCHOOL,"Arizona, United States",0.8843537414966,36,Active,"After balancing the budget, UA president focuses on growing the university's strengths"
2026-03-19 20:45:00.000000 UTC,https://www.winnipegfreepress.com/world/2026/03/19/2-ex-fbi-agents-say-in-a-lawsuit-they-were-fired-for-their-roles-in-trump-election-investigation,WASHINGTON,PRESIDENT,"Tehran, Tehran, Iran",-3.64656381486676,90,Active,2 ex-FBI agents say in a lawsuit they were fired for their roles in Trump election investigation – Winnipeg Free Press
2026-03-19 20:45:00.000000 UTC,https://www.stuttgartdailyleader.com/caldwell-to-seek-senate-pro-tem-next-year-outlines-selection-process/,UNITED STATES,SENATE,"Little Rock, Arkansas, United States",0.99337748344371,10,Active,
2026-03-19 21:30:00.000000 UTC,https://www.stcatharinesstandard.ca/news/world/united-states/2-ex-fbi-agents-say-in-a-lawsuit-they-were-fired-for-their-roles-in-trump-election-investigation/article_776b9b35-99c8-57b2-b7cb-c69e1b23c49f.html,WASHINGTON,PRESIDENT,"Iowa, United States",-3.14547837483617,90,Active,2 ex-FBI agents say in a lawsuit they were fired for their roles in Trump election investigation
2026-03-19 23:30:00.000000 UTC,https://wjla.com/news/local/national-guard-washington-dc-remain-2029-presence-military-president-donald-trump-safe-deployment-states-politics,NATIONAL GUARD,WEST VIRGINIA,"Farragut Square, District of Columbia, United States",-4.19161676646707,193,Active,Pentagon looking to keep National Guard in DC until 2029
2026-03-20 02:00:00.000000 UTC,https://wjactv.com/news/nation-world/national-guard-washington-dc-remain-2029-presence-military-president-donald-trump-safe-deployment-states-politics,NATIONAL GUARD,WEST VIRGINIA,"Farragut Square, District of Columbia, United States",-4.19161676646707,193,Active,Pentagon looking to keep National Guard in DC until 2029
2026-03-20 02:30:00.000000 UTC,https://www.kentonline.co.uk/medway/news/kent-town-to-get-20m-government-funding-over-the-next-10-ye-337981/,VILLAGE,UNITED KINGDOM,"Sheppey, Kent, United Kingdom",6.75990675990676,71,Active,"Strood, Gillingham and Chatham the latest Kent towns to get a total of £60m government Pride in Place funding"
2026-03-20 02:30:00.000000 UTC,https://www.nbcchicago.com/illinois-election-2026/margaret-croke-wins-illinois-democratic-comptroller-primary-ap-projects/3909554/,UNITED STATES,,"Illinois, United States",4.15335463258786,120,Active,Margaret Croke projected winner of Illinois comptroller primary – NBC Chicago
2026-03-20 03:30:00.000000 UTC,https://www.heraldextra.com/news/2026/mar/19/federal-government-gives-utah-100-million-grant-to-enclose-strawberry-high-line-canal/,UNITED STATES,,"Strawberry Valley, Utah, United States",2.29885057471264,10,Active,"Federal government gives Utah $100 million grant to enclose Strawberry High Line Canal | News, Sports, Jobs - Daily Herald"
2026-03-20 05:30:00.000000 UTC,https://www.nzherald.co.nz/nz/politics/election-2026-the-opportunity-party-reveals-candidates-promises-more-on-the-way/BDOG4A4YNZB5BPGEZB7V44XNJQ/,NEW ZEALAND,,"North Auckland, New Zealand (general), New Zealand",4.09356725146199,70,Active,"Election 2026: The Opportunity Party reveals candidates, promises more on the way - NZ Herald"
2026-03-20 07:30:00.000000 UTC,https://www.theguardian.com/world/2026/mar/20/frances-radical-left-on-brink-of-local-election-victory-bellwether-town-roubaix,MAYOR,,"Roubaix, Nord-Pas-de-Calais, France",-3.13666915608663,173,Active,France’s radical left on brink of local election victory in Roubaix | France | The Guardian
2026-03-20 10:00:00.000000 UTC,https://ianslive.in/look-forward-to-working-closely-pm-modi-congratulates-charnvirakul-on-his-election-as-thailands-pm--20260320145949,THAILAND,,Thailand,6.30372492836676,128,Active,'Look forward to working closely': PM Modi congratulates Charnvirakul on his election as Thailand's PM
2026-03-20 11:30:00.000000 UTC,https://www.winnipegfreepress.com/world/2026/03/20/many-states-count-mail-ballots-that-arrive-after-election-day-those-grace-periods-could-go-away,OHIO,,"Ohio, United States",-0.55643879173291,172,Active,Many states count mail ballots that arrive after Election Day. Those grace periods could go away – Winnipeg Free Press
2026-03-20 11:30:00.000000 UTC,https://www.standardmedia.co.ke/nyanza/article/2001543493/government-launches-crackdown-on-illegal-firearms-in-migori,TRADER,GANG,,-4.07673860911271,190,Active,Government launches crackdown on illegal firearms in Migori - The Standard
2026-03-20 13:15:00.000000 UTC,https://ticklethewire.com/comey-subpoenaed-in-sweeping-probe-tied-to-2016-election-investigation/,ATTORNEY GENERAL,PROSECUTOR,Russia,-5.21739130434783,90,Active,Comey Subpoenaed in Sweeping Probe Tied to 2016 Election Investigation – Tickle The Wire
2026-03-20 13:30:00.000000 UTC,https://english.elpais.com/international/2026-03-20/delcy-rodriguez-seeks-to-draw-a-line-under-maduro-regime-with-government-reshuffle.html,MINIST OF DEFENSE,GOVERNMENT,Venezuela,-0.28462998102467,173,Active,Delcy Rodríguez seeks to draw a line under Maduro regime with government reshuffle | International | EL PAÍS English
2026-03-20 14:15:00.000000 UTC,https://www.dw.com/en/japans-prime-minister-emerges-buoyed-from-trump-summit/a-76448900,BUSINESS,JAPANESE,"Waseda, Niigata, Japan",-0.21905805038336,42,Active,Japan's prime minister emerges buoyed from Trump summit
2026-03-20 14:30:00.000000 UTC,https://www.dailymail.co.uk/news/article-15662169/Nearly-quarter-Brits-say-voted-wrong-way-general-election-regret-highest-Labour-supporters-amid-widespread-gloom-cost-living.html,IRAN,,United Kingdom,-3.41880341880342,12,Active,Nearly a quarter of Brits say they voted the wrong way at the general election - and regret is highest among Labour supporters amid widespread gloom about cost of living | Daily Mail Online
2026-03-20 16:00:00.000000 UTC,https://nebraska.tv/news/nation-world/minnesotan-couple-pleads-guilty-to-furthering-feeding-our-future-nonprofit-fraud-federal-government,GOVERNMENT,,"Minnesota, United States",-6.34146341463415,173,Active,Minnesotan couple pleads guilty to furthering Feeding our Future fraud
2026-03-20 16:30:00.000000 UTC,https://www.thetimes.com/us/news-today/article/will-tucker-carlson-run-for-president-h7v7j2p36,,IRAQ,"White House, District of Columbia, United States",-3.9119804400978,51,Active,Verifying Device
2026-03-20 20:30:00.000000 UTC,https://b101.iheart.com/content/2026-03-20-senate-chamber-dedicated-to-former-senate-president-dominick-ruggerio/,SENATE,UNITED STATES,"Rhode Island, United States",1.65016501650165,51,Active,Senate Chamber Dedicated To Former Senate President Dominick Ruggerio | B101
2026-03-20 22:45:00.000000 UTC,https://www.winnipegfreepress.com/world/2026/03/20/a-georgia-appeals-court-rules-fulton-county-can-reject-gop-election-board-picks,UNITED STATES,,"Fulton County, Georgia, United States",-0.58651026392962,120,Active,A Georgia appeals court rules Fulton County can reject GOP election board picks – Winnipeg Free Press
2026-03-21 00:00:00.000000 UTC,https://www.clickorlando.com/news/politics/2026/03/20/a-georgia-appeals-court-rules-fulton-county-can-reject-gop-election-board-picks/,UNITED STATES,,"Fulton County, Georgia, United States",-0.738007782033349,120,Active,A Georgia appeals court rules Fulton County can reject GOP election board picks
2026-03-21 00:45:00.000000 UTC,https://www.mdjonline.com/news/elections/residency-dispute-shakes-up-race-for-house-district-37-seat/article_92a5692d-df28-42c0-b4b0-8cdc0e92dee2.html,UNITED STATES,,"Fair Oaks, Georgia, United States",-1.26050420168067,10,Active,Residency dispute shakes up race for House District 37 seat | Elections | mdjonline.com
2026-03-21 01:15:00.000000 UTC,https://www.cbsnews.com/news/colombian-president-gustavo-petro-multiple-narcotics-trafficking-probes/,UNITED NATIONS,CRIMINAL,"New York, United States",-4.99359795134443,20,Active,"Colombian President Gustavo Petro caught up in multiple narcotics trafficking probes, sources say - CBS News"
2026-03-21 03:30:00.000000 UTC,https://www.wsgw.com/colombian-president-petro-caught-up-in-narcotics-trafficking-probes-sources-say/,UNITED NATIONS,CRIMINAL,Venezuela,-5.078125,20,HTTP 403,
2026-03-21 06:00:00.000000 UTC,https://en.tempo.co/read/2093843/japans-prime-minister-emerges-buoyed-from-trump-summit,JAPANESE,BUSINESS,"Waseda, Niigata, Japan",0.0,43,Active,Japan's Prime Minister Emerges Buoyed from Trump Summit - ASEAN & Beyond En.tempo.co
2026-03-21 07:45:00.000000 UTC,https://economictimes.indiatimes.com/news/elections/assembly-elections/west-bengal/ticket-rebellions-sir-voter-churn-add-volatility-to-bengal-poll-race/articleshow/129713883.cms,WORKER,,"Kolkata, West Bengal, India",-3.7117903930131,1712,Active,"Ticket rebellions, SIR voter churn add volatility to Bengal poll race - The Economic Times"
2026-03-21 08:00:00.000000 UTC,https://www.theage.com.au/politics/federal/malinauskas-on-the-cusp-of-victory-as-one-nation-hit-by-election-day-scandal-20260321-p5rmby.html,AUSTRALIA,,"Adelaide, South Australia, Australia",-2.46516613076099,15,Active,South Australian election 2026: Malinauskas on the cusp of victory as One Nation hit by scandal
2026-03-21 09:45:00.000000 UTC,https://www.infobae.com/america/mundo/2026/03/21/dani-dayan-ex-presidente-de-yad-vashem-iran-tenia-un-plan-que-iba-a-culminar-con-un-7-de-octubre-balistico-contra-israel/,JERUSALEM,,"Pennsylvania, United States",-2.65611754732976,43,Active,"Dani Dayan, presidente de Yad Vashem: “Irán tenía un plan que iba a culminar con un 7 de octubre balístico contra Israel” - Infobae"
2026-03-21 13:00:00.000000 UTC,https://www.thegazette.com/news/elections/local/2-johnson-county-supervisors-to-run-against-each-other/article_7d121f96-4197-4739-ad26-03f6c4e59662.html,UNITED STATES,UNIVERSITY,"Johnson County, Iowa, United States",-0.172711571675303,20,Active,2 Johnson County supervisors to run against each other | Local Election Coverage | thegazette.com
2026-03-21 14:15:00.000000 UTC,https://www.kazu.org/npr-news/2026-03-21/end-of-an-heir-a-the-u-k-abolishes-aristocrats-right-to-inherit-parliament-seats,,UNITED KINGDOM,"Llanfaes, Isle of Anglesey, United Kingdom",0.23781212841855,20,Active,End of an heir-a: The U.K. abolishes aristocrats' right to inherit Parliament seats | 90.3 KAZU
2026-03-21 14:45:00.000000 UTC,https://www.thehindu.com/elections/kerala-assembly/kerala-assembly-polls-gandhi-siblings-recast-wayanad-politics-but-local-fault-lines-persist/article70768924.ece,CONGRESS,,"Mananthavady, Kerala, India",-3.60576923076923,51,Active,"Kerala Assembly polls: Gandhi siblings recast Wayanad politics, but local fault lines persist - The Hindu"
2026-03-22 04:45:00.000000 UTC,https://www.breitbart.com/news/a-georgia-appeals-court-rules-fulton-county-can-reject-gop-election-board-picks/,UNITED STATES,,"Fulton County, Georgia, United States",-0.56022408963586,120,Active,A Georgia appeals court rules Fulton County can reject GOP election board picks - Breitbart
2026-03-22 07:30:00.000000 UTC,https://www.theguardian.com/world/2026/mar/22/france-second-round-local-elections-voting-mayoral-races-paris-marseille,MAYOR,,"Roubaix, Nord-Pas-de-Calais, France",-0.57803468208093,874,Active,Mayoral races in balance as voting opens in last round of French local elections | France | The Guardian
2026-03-22 09:30:00.000000 UTC,https://www.saamana.com/assam-assembly-election-suspected-terrorists-attack-police-camp-four-commandos-injured-saamana-online-news/,ASSAM,TERRORIST,,-10.5263157894737,138,Active,"Assam Assembly Election – निवडणुकीपूर्वी संशयित दहशतवाद्यांकडून पोलीस छावणीवर हल्ला, चार कमांडो जखमी | Saamana (सामना)"
2026-03-22 10:15:00.000000 UTC,https://www.africanews.com/2026/03/22/presidents-of-kenya-and-uganda-launch-next-phase-of-cross-border-railway/,CHINESE,UGANDA,"Beijing, Beijing, China",-1.31004366812228,71,HTTP 406,
2026-03-22 12:00:00.000000 UTC,https://www.euronews.com/2026/03/22/france-local-elections-a-key-test-one-year-before-the-countrys-presidential-election,FRENCH,PARIS,"Le Havre, Haute-Normandie, France",0.47169811320755,42,HTTP 406,
2026-03-23 03:15:00.000000 UTC,https://www.bostonglobe.com/2026/03/22/world/election-slovenia-is-near-tie/,ISRAELI,ISRAEL,Israel,-3.87811634349031,172,Active,Election in Slovenia is a near tie - The Boston Globe
2026-03-23 04:30:00.000000 UTC,https://maldivesindependent.com/politics/government-proposes-mandatory-re-registration-of-opposition-party-members-122973,MALDIVIAN,POLITICAL PARTY,,-4.61538461538465,110,Active,Government proposes mandatory re-registration of opposition party members - Maldives Independent
2026-03-23 05:30:00.000000 UTC,https://foreignpolicy.com/2026/03/23/post-trump-world-order-cold-war-spheres-of-influence/?tpcc=recirc_trending062921,PAKISTAN,ISRAEL,Saudi Arabia,-4.3211454870877,57,Active,Three Scenarios for a Post-Trump World
2026-03-23 09:45:00.000000 UTC,https://www.thelocal.fr/20260313/5-towns-the-far-right-hopes-to-win-in-the-french-local-elections/,MAYOR,SPAIN,Spain,1.06544901065449,60,Active,Latest: Results from 5 French towns targeted by Le Pen's far-right
2026-03-23 10:15:00.000000 UTC,https://www.wesa.fm/politics-government/2026-03-23/pennsylvania-public-records-appeals-rise-ai,GOVERNMENT,SCHOOL,"Pennsylvania, United States",0.0,20,Active,"Fights for public records rise in Pa., sometimes aided by AI | 90.5 WESA"
2026-03-23 13:15:00.000000 UTC,https://www.kcur.org/politics-elections-and-government/2026-03-23/missouri-has-nearly-100-million-in-marijuana-tax-revenue-sitting-unused-despite-voter-mandate,PUBLIC DEFENDER,LAWMAKER,"Missouri, United States",0.71073205401563,71,Active,"Missouri has nearly $100 million in marijuana tax revenue sitting unused, despite voter mandate | KCUR - Kansas City news and NPR"
2026-03-23 14:45:00.000000 UTC,https://www.guampdn.com/news/national/far-right-french-president-no-certainty-despite-rise-of-extremes/article_c2c356cc-adea-5286-a6fb-2a4ccb78f324.html,APPEALS COURT,,"Le Havre, Haute-Normandie, France",1.88205771643663,172,HTTP 429,
2026-03-23 15:15:00.000000 UTC,https://www.breitbart.com/europe/2026/03/23/french-elections-le-pens-national-rally-claims-historic-breakthrough-establishment-erodes-and-far-left-alliances-flop/,PARTY LEADER,,"Le Pavillon, Auvergne, France",0.55658627087198,111,Active,French Elections: Le Pen's National Rally Claims Historic 'Breakthrough'
2026-03-23 16:15:00.000000 UTC,https://www.nbcnews.com/politics/elections/california-gop-sheriff-running-governor-seizes-ballots-2025-election-rcna264710,PUERTO RICO,,"California, United States",-2.75862068965517,90,Active,California GOP sheriff who's running for governor seizes ballots from 2025 election
2026-03-23 20:00:00.000000 UTC,https://www.independent.ie/irish-news/politics/dublin-lord-mayor-selected-to-contest-by-election-for-fine-gael/a2045541895.html,UNITED STATES,WORLD BANK,"The World Bank, District of Columbia, United States",5.0,154,HTTP 403,
2026-03-23 21:45:00.000000 UTC,https://www.bostonglobe.com/2026/03/23/metro/brad-jones-legislature-not-seeking-reelection/,UNITED STATES,,"Beacon Hill, Massachusetts, United States",-0.93283582089552,120,Active,Mass. House GOP leader says he will not run for reelection
2026-03-23 23:00:00.000000 UTC,https://www.kcur.org/politics-elections-and-government/2026-03-23/missouri-redistricting-map-vote-signatures-gerrymandering,PRESIDENT,UNITED STATES,"Missouri, United States",-1.28068303094984,100,Active,Missouri anti-redistricting campaign has signatures to force vote on new map | KCUR - Kansas City news and NPR
2026-03-24 01:00:00.000000 UTC,https://www.cities929.com/2026/03/23/union-president-tsa-workers-want-to-be-paid-not-replaced-by-ice/,UNITED STATES,UNITED STATES,"Florida, United States",0.0,20,Active,"Union president: TSA workers want to be paid, not replaced by ICE | www.cities929.com"
2026-03-24 01:45:00.000000 UTC,https://utdailybeacon.com/210543/news/a-conversation-with-presidential-candidate-caroline-marcus/,STUDENT,,"Tennessee, United States",1.18176702307259,51,Active,A conversation with presidential candidate Caroline Marcus – The Daily Beacon
2026-03-24 09:15:00.000000 UTC,https://www.indiatvnews.com/news/world/iran-strikes-kiryat-shmona-in-israel-president-isaac-herzog-forced-to-take-cover-2026-03-24-1034865,ISRAEL,,Iran,-3.32681017612524,1246,Active,"Iran strikes Kiryat Shmona in Israel, President Isaac Herzog forced to take cover | World - India TV News"
2026-03-24 10:00:00.000000 UTC,https://www.premiumtimesng.com/news/more-news/866363-2027-local-council-chairmen-reaffirm-support-for-mbahs-reelection-2.html,GOVERNOR,DEMOCRATIC PARTY,"Sydney, New South Wales, Australia",2.45098039215687,120,Active,2027: Local council chairmen reaffirm support for Mbah’s reelection | Premium Times Nigeria
2026-03-24 10:45:00.000000 UTC,https://www.kten.com/news/politics/florida-democrats-hope-in-special-election-to-flip-a-state-legislative-district-that-includes-mar/article_226ac6bc-7cf0-5f8a-ab79-ead33b2c450d.html,UNITED STATES,,"Florida, United States",3.16742081447963,51,HTTP 404,
2026-03-24 14:30:00.000000 UTC,https://www.thenation.com/article/world/paris-election-left-france-far-right-2027-political-divisions/,PRESIDENT,,"Le Havre, Haute-Normandie, France",-1.59846547314578,43,Active,"Paris, a Capital in “Resistance”? | The Nation"
2026-03-24 14:45:00.000000 UTC,https://en.apa.az/cis-countries/belarusian-president-to-pay-official-visit-to-north-korea-498119,MILITARY,PYONGYANG,"Pyongyang, P'yongyang-si, North Korea",3.76344086021505,42,Active,Belarusian president to pay official visit to North Korea
2026-03-24 17:15:00.000000 UTC,https://www.businessday.co.za/world/2026-03-24-denmark-votes-in-election-clouded-by-trump-and-rising-cost-of-living/,PARLIAMENT,REUTERS,"Copenhagen, Køavn*, Denmark",-1.50891632373114,13,Active,Denmark votes in election clouded by Trump and rising cost of living
2026-03-24 19:00:00.000000 UTC,https://www.elciudadano.com/en/kast-government-withdraws-support-for-bachelets-un-candidacy/03/24/,,PRESIDENT,Chile,1.68471720818291,51,Active,Kast Government Withdraws Support for Bachelet's UN Candidacy El Ciudadano
2026-03-25 01:45:00.000000 UTC,https://www.inquirer.com/education/lincoln-temple-ghana-president-visit-cancelled-20260324.html,PHILADELPHIA,GHANA,"Philadelphia, Pennsylvania, United States",-0.47619047619048,36,Active,"Lincoln University cancels honorary degree for president of Ghana over 'anti-gay' legislation, embassy says"
2026-03-25 04:00:00.000000 UTC,https://edition.cnn.com/2026/03/24/politics/florida-democrats-state-district-mar-a-lago-special-election,UNITED STATES,,"Florida, United States",1.24653739612188,51,Active,Democrat Emily Gregory flips deep-red Florida House district that includes Mar-a-Lago | CNN Politics
2026-03-25 04:45:00.000000 UTC,https://dailyfreepress.com/03/24/22/218837/stugov-e-board-candidates-debate-over-issues-regarding-federal-immigration-enforcement-transparency-resources-ahead-upcoming-election/,STUDENT,BOSTON,,1.15681233933162,40,Active,"StuGov E-Board candidates debate over issues regarding federal immigration enforcement, transparency, resources ahead upcoming election – The Daily Free Press"
2026-03-25 05:00:00.000000 UTC,https://www.newsweek.com/denmark-election-results-donald-trump-greenland-11730051,THE WHITE HOUSE,GREENLAND,Greenland,-0.25062656641604,43,Active,Denmark Social Democrats Slip in Election Amid Trump Greenland Tensions - Newsweek
2026-03-25 05:45:00.000000 UTC,https://www.gazetteandherald.co.uk/news/25962902.irish-border-will-part-reset-reform-government/,UNITED KINGDOM,,"Northern Ireland, Craigavon, United Kingdom",0.43956043956044,120,Active,Irish border will be part of reset under Reform government | The Wiltshire Gazette and Herald
2026-03-25 09:30:00.000000 UTC,https://www.express.co.uk/news/uk/2185921/Nigel-Farage-Reform-UK-Keir-Starmer-elections,ILLEGAL MIGRANT,UNITED KINGDOM,"Sussex, East Sussex, United Kingdom",-3.88958594730239,12,Active,Farage has promised to fix broken Britain - one county holds the key | UK | News | Express.co.uk
2026-03-25 12:00:00.000000 UTC,https://www.winnipegfreepress.com/world/2026/03/25/denmarks-kingmaker-could-decide-who-will-lead-its-next-government-after-inconclusive-election,WASHINGTON,GOVERNMENT,Greenland,0.88691796008869,43,Active,Denmark’s ‘kingmaker’ could decide who will lead its next government after inconclusive election – Winnipeg Free Press
2026-03-25 12:30:00.000000 UTC,https://www.newindianexpress.com/elections/2026/Mar/25/kiifb-can-this-be-the-fund-that-does-the-trick-for-incumbent-mlas-in-kerala,KERALA,,"Kerala, Kerala, India",-1.32596685082873,51,Active,KIIFB: Can this be the fund that does the trick for incumbent MLAs in Kerala?
2026-03-25 13:15:00.000000 UTC,https://www.stiripesurse.ro/senate-president-abrudean-romania-continues-to-prioritize-projects-with-a-strategic-impact_3871495,ROMANIA,SENATE PRESIDENT,"Zagreb, Zagreb, Grad, Croatia",2.86806883365201,30,Active,Senate President Abrudean: Romania continues to prioritize projects with a strategic impact - Stiripesurse
2026-03-25 13:45:00.000000 UTC,https://www.romania-insider.com/european-parliament-immunity-diana-sosoaca-march-2026,PROSECUTOR,,Romania,-5.3864168618267,25,Active,European Parliament mulls request to lift immunity for Romanian far-right MEP Diana Șoșoacă | Romania Insider
2026-03-25 15:15:00.000000 UTC,https://www.marketscreener.com/news/uk-government-halts-crypto-donations-over-foreign-influence-fears-ce7e5ed3dc8bf72d,PRISON,RUSSIAN,United Kingdom,0.3003003003003,173,HTTP 403,
2026-03-25 17:00:00.000000 UTC,https://www.rnz.co.nz/news/national/590636/tertiary-education-commission-warns-of-government-funding-shortfall-for-domestic-enrolments,STUDENT,GOVERNMENT,New Zealand,-0.81833060556464,71,Active,Tertiary Education Commission warns of government funding shortfall for domestic enrolments | RNZ News
2026-03-25 17:15:00.000000 UTC,https://www.miragenews.com/dombrovskis-speaks-at-eu-parliament-on-march-1644236/,EUROPEAN,UKRAINE,Cyprus,0.28368794326241,50,Active,Dombrovskis Speaks at EU Parliament on March 2026 Summit | Mirage News
2026-03-25 17:45:00.000000 UTC,https://www.latimes.com/world-nation/story/2026-03-25/denmarks-kingmaker-could-decide-who-will-lead-its-next-government-after-inconclusive-election,GOVERNMENT,WASHINGTON,"Washington, District of Columbia, United States",0.51652892561983,42,Active,Denmark's 'kingmaker' could decide who will lead its next government after inconclusive election - Los Angeles Times
2026-03-25 19:00:00.000000 UTC,https://www.independent.com.mt/articles/2026-03-25/local-news/Auditor-General-to-stay-in-his-post-as-Parliament-votes-to-suspend-deadline-to-appoint-successor-6736288273,AUDITOR GENERAL,,"Gozo, Malta (general), Malta",-0.29347028613353,51,Active,Auditor General to stay in his post as Parliament votes to suspend deadline to appoint successor - The Malta Independent
2026-03-25 19:30:00.000000 UTC,https://www.yahoo.com/news/articles/florida-democrats-hope-special-election-090034310.html,UNITED STATES,,"New Hampshire, United States",1.2396694214876,51,Active,Democrat Emily Gregory flips deep-red Florida House district that includes Mar-a-Lago
2026-03-25 21:00:00.000000 UTC,https://www.occrp.org/en/news/philippine-vice-president-faces-impeachment-over-corruption-and-assassination-threats,INTERNATIONAL CRIMINAL COURT,PHILIPPINE,"Philippine, Benguet, Philippines",-11.7082533589251,1243,Active,Philippine Vice President Faces Impeachment Over Corruption and Assassination Threats | OCCRP
2026-03-26 00:00:00.000000 UTC,https://journalrecord.com/2026/03/25/court-date-former-oklahoma-gamefowl-commission-president/,ADVOCATE,,"Oklahoma, United States",-5.23809523809523,42,HTTP 403,
2026-03-26 00:15:00.000000 UTC,https://foreignpolicy.com/2026/03/25/pakistan-iran-war-peace-broker-mediator-trump/,PAKISTANI,IRANIAN,"Tehran, Tehran, Iran",-3.30520393811533,40,Active,Pakistan Could Be a U.S.-Iran Peace Broker – Foreign Policy
2026-03-26 00:15:00.000000 UTC,https://foreignpolicy.com/2026/03/25/iran-war-a-disconnect-experts-policymakers-trump-israel/,SCHOLAR,ISRAELI,"Gaza, Israel (general), Israel",-7.0460704607046,10,Active,"On the Iran War, a Deep Disconnect Between Experts and Policymakers"
2026-03-26 00:45:00.000000 UTC,https://reason.com/2026/03/25/a-lawsuit-settlement-highlights-trumps-hypocrisy-on-government-meddling-with-social-media/,ADMINISTRATION,,"Missouri, United States",-4.25531914893617,110,Active,A lawsuit settlement highlights Trump's hypocrisy on government meddling with social media
